wrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,inside_val_regions,inside_hassi,inside_marcellus,inside_permian,ls_cloud_perc,ls_cloud_shadow_perc,ls_nodata_perc
034_028,2024-07-05,2024-07-05T17:41:10.566901+00:00,LC09_L1TP_034028_20240705_20240706_02_T1,37.46,False,3.626,USA,"POLYGON Z ((-104.802 46.997 6999.999999999999, -102.318 46.635 6999.999999999999, -102.94 45.053 6999.999999999999, -105.357 45.406 6999.999999999999, -104.802 46.997 6999.999999999999))",False,False,False,False,,,
034_028,2024-10-01,2024-10-01T17:41:43.504122+00:00,LC08_L1TP_034028_20241001_20241006_02_T1,59.27,True,3.631,USA,"POLYGON Z ((-104.802 46.997 6999.999999999999, -102.318 46.635 6999.999999999999, -102.94 45.053 6999.999999999999, -105.357 45.406 6999.999999999999, -104.802 46.997 6999.999999999999))",False,False,False,False,,,
034_028,2024-12-20,2024-12-20T17:41:55.510972+00:00,LC08_L1TP_034028_20241220_20241228_02_T1,72.4,False,3.674,USA,"POLYGON Z ((-104.802 46.997 6999.999999999999, -102.318 46.635 6999.999999999999, -102.94 45.053 6999.999999999999, -105.357 45.406 6999.999999999999, -104.802 46.997 6999.999999999999))",False,False,False,False,,,
034_029,2022-12-07,2022-12-07T17:42:43.751551+00:00,LC09_L1TP_034029_20221207_20230318_02_T1,19.55,True,4.008,USA,"POLYGON Z ((-105.299 45.57299999999999 6999.999999999999, -102.877 45.21900000000001 6999.999999999999, -103.474 43.635 6999.999999999999, -105.833 43.979 6999.999999999999, -105.299 45.57299999999999 6999.999999999999))",False,False,False,False,,,
034_029,2023-02-25,2023-02-25T17:42:33.242427+00:00,LC09_L1TP_034029_20230225_20230308_02_T1,0.02,False,3.749,USA,"POLYGON Z ((-105.299 45.57299999999999 6999.999999999999, -102.877 45.21900000000001 6999.999999999999, -103.474 43.635 6999.999999999999, -105.833 43.979 6999.999999999999, -105.299 45.57299999999999 6999.999999999999))",False,False,False,False,,,
034_029,2024-04-24,2024-04-24T17:41:44.198846+00:00,LC08_L1TP_034029_20240424_20240510_02_T1,0.57,False,3.808,USA,"POLYGON Z ((-105.299 45.57299999999999 6999.999999999999, -102.877 45.21900000000001 6999.999999999999, -103.474 43.635 6999.999999999999, -105.833 43.979 6999.999999999999, -105.299 45.57299999999999 6999.999999999999))",False,False,False,False,,,
034_029,2024-05-10,2024-05-10T17:41:32.572569+00:00,LC08_L1TP_034029_20240510_20240520_02_T1,9.64,True,3.806,USA,"POLYGON Z ((-105.299 45.57299999999999 6999.999999999999, -102.877 45.21900000000001 6999.999999999999, -103.474 43.635 6999.999999999999, -105.833 43.979 6999.999999999999, -105.299 45.57299999999999 6999.999999999999))",False,False,False,False,,,
034_029,2024-05-26,2024-05-26T17:41:20.282799+00:00,LC08_L1TP_034029_20240526_20240610_02_T1,81.58,False,3.827,USA,"POLYGON Z ((-105.299 45.57299999999999 6999.999999999999, -102.877 45.21900000000001 6999.999999999999, -103.474 43.635 6999.999999999999, -105.833 43.979 6999.999999999999, -105.299 45.57299999999999 6999.999999999999))",False,False,False,False,,,
034_029,2024-06-11,2024-06-11T17:41:21.506639+00:00,LC08_L1TP_034029_20240611_20240628_02_T1,6.02,False,4.037,USA,"POLYGON Z ((-105.299 45.57299999999999 6999.999999999999, -102.877 45.21900000000001 6999.999999999999, -103.474 43.635 6999.999999999999, -105.833 43.979 6999.999999999999, -105.299 45.57299999999999 6999.999999999999))",False,False,False,False,,,
034_029,2024-07-13,2024-07-13T17:41:43.598662+00:00,LC08_L1TP_034029_20240713_20240719_02_T1,0.02,True,3.737,USA,"POLYGON Z ((-105.299 45.57299999999999 6999.999999999999, -102.877 45.21900000000001 6999.999999999999, -103.474 43.635 6999.999999999999, -105.833 43.979 6999.999999999999, -105.299 45.57299999999999 6999.999999999999))",False,False,False,False,,,
034_030,2023-01-16,2023-01-16T17:42:58.231388+00:00,LC08_L1TP_034030_20230116_20230131_02_T1,68.2,False,4.156,USA,"POLYGON Z ((-105.777 44.146 6999.999999999999, -103.413 43.802 6999.999999999999, -103.986 42.215 6999.999999999999, -106.292 42.551 6999.999999999999, -105.777 44.146 6999.999999999999))",False,False,False,False,,,
034_030,2023-05-16,2023-05-16T17:42:16.875267+00:00,LC09_L1TP_034030_20230516_20230517_02_T1,11.34,True,3.803,USA,"POLYGON Z ((-105.777 44.146 6999.999999999999, -103.413 43.802 6999.999999999999, -103.986 42.215 6999.999999999999, -106.292 42.551 6999.999999999999, -105.777 44.146 6999.999999999999))",False,False,False,False,,,
034_030,2023-07-27,2023-07-27T17:42:29.049261+00:00,LC08_L1TP_034030_20230727_20230805_02_T1,18.52,False,3.824,USA,"POLYGON Z ((-105.777 44.146 6999.999999999999, -103.413 43.802 6999.999999999999, -103.986 42.215 6999.999999999999, -106.292 42.551 6999.999999999999, -105.777 44.146 6999.999999999999))",False,False,False,False,,,
034_030,2023-10-07,2023-10-07T17:42:48.581787+00:00,LC09_L1TP_034030_20231007_20231007_02_T1,0.01,True,4.144,USA,"POLYGON Z ((-105.777 44.146 6999.999999999999, -103.413 43.802 6999.999999999999, -103.986 42.215 6999.999999999999, -106.292 42.551 6999.999999999999, -105.777 44.146 6999.999999999999))",False,False,False,False,,,
034_030,2023-10-31,2023-10-31T17:42:54.025355+00:00,LC08_L1TP_034030_20231031_20231109_02_T1,23.88,False,3.831,USA,"POLYGON Z ((-105.777 44.146 6999.999999999999, -103.413 43.802 6999.999999999999, -103.986 42.215 6999.999999999999, -106.292 42.551 6999.999999999999, -105.777 44.146 6999.999999999999))",False,False,False,False,,,
034_030,2024-06-03,2024-06-03T17:42:03.128226+00:00,LC09_L1TP_034030_20240603_20240604_02_T1,78.71,False,3.808,USA,"POLYGON Z ((-105.777 44.146 6999.999999999999, -103.413 43.802 6999.999999999999, -103.986 42.215 6999.999999999999, -106.292 42.551 6999.999999999999, -105.777 44.146 6999.999999999999))",False,False,False,False,,,
034_030,2024-11-02,2024-11-02T17:42:37.820012+00:00,LC08_L1TP_034030_20241102_20241112_02_T1,59.57,True,4.165,USA,"POLYGON Z ((-105.777 44.146 6999.999999999999, -103.413 43.802 6999.999999999999, -103.986 42.215 6999.999999999999, -106.292 42.551 6999.999999999999, -105.777 44.146 6999.999999999999))",False,False,False,False,,,
034_031,2022-09-02,2022-09-02T17:43:18.893924+00:00,LC09_L1TP_034031_20220902_20230331_02_T1,9.59,False,3.829,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_031,2022-09-18,2022-09-18T17:43:23.970474+00:00,LC09_L1TP_034031_20220918_20230328_02_T1,1.37,True,4.13,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_031,2022-11-29,2022-11-29T17:43:38.737821+00:00,LC08_L1TP_034031_20221129_20221206_02_T1,50.84,False,3.802,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_031,2023-04-30,2023-04-30T17:42:48.534734+00:00,LC09_L1TP_034031_20230430_20230430_02_T1,7.93,False,3.986,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_031,2023-05-24,2023-05-24T17:42:23.131027+00:00,LC08_L1TP_034031_20230524_20230602_02_T1,69.5,False,4.279,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_031,2023-07-03,2023-07-03T17:42:35.467599+00:00,LC09_L1TP_034031_20230703_20230703_02_T1,1.12,False,4.265,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_031,2023-09-13,2023-09-13T17:43:07.684603+00:00,LC08_L1TP_034031_20230913_20230919_02_T1,11.18,False,4.288,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_031,2023-09-21,2023-09-21T17:43:08.739964+00:00,LC09_L1TP_034031_20230921_20230921_02_T1,18.91,False,3.962,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_031,2024-10-01,2024-10-01T17:42:55.168771+00:00,LC08_L1TP_034031_20241001_20241006_02_T1,0.15,False,4.16,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_031,2024-10-17,2024-10-17T17:43:09.129298+00:00,LC08_L1TP_034031_20241017_20241022_02_T1,92.92,False,4.458,USA,"POLYGON Z ((-106.238 42.718 6999.999999999999, -103.928 42.382 6999.999999999999, -104.48 40.793 6999.999999999999, -106.736 41.121 6999.999999999999, -106.238 42.718 6999.999999999999))",False,False,False,False,,,
034_032,2022-01-29,2022-01-29T17:43:37.104463+00:00,LC08_L1TP_034032_20220129_20220204_02_T1,2.62,False,4.132,USA,"POLYGON Z ((-106.683 41.289 6999.999999999999, -104.424 40.96 6999.999999999999, -104.957 39.369 6999.999999999999, -107.166 39.69 6999.999999999999, -106.683 41.289 6999.999999999999))",False,False,False,False,,,
034_032,2022-08-09,2022-08-09T17:43:58.462231+00:00,LC08_L1TP_034032_20220809_20220817_02_T1,6.76,False,4.17,USA,"POLYGON Z ((-106.683 41.289 6999.999999999999, -104.424 40.96 6999.999999999999, -104.957 39.369 6999.999999999999, -107.166 39.69 6999.999999999999, -106.683 41.289 6999.999999999999))",False,False,False,False,,,
034_032,2022-12-15,2022-12-15T17:43:57.519179+00:00,LC08_L1TP_034032_20221215_20221227_02_T1,61.32,True,4.49,USA,"POLYGON Z ((-106.683 41.289 6999.999999999999, -104.424 40.96 6999.999999999999, -104.957 39.369 6999.999999999999, -107.166 39.69 6999.999999999999, -106.683 41.289 6999.999999999999))",False,False,False,False,,,
034_032,2023-02-25,2023-02-25T17:43:44.894295+00:00,LC09_L1TP_034032_20230225_20230308_02_T1,32.51,False,4.163,USA,"POLYGON Z ((-106.683 41.289 6999.999999999999, -104.424 40.96 6999.999999999999, -104.957 39.369 6999.999999999999, -107.166 39.69 6999.999999999999, -106.683 41.289 6999.999999999999))",False,False,False,False,,,
034_032,2024-02-28,2024-02-28T17:43:37.552002+00:00,LC09_L1TP_034032_20240228_20240228_02_T1,2.14,False,4.15,USA,"POLYGON Z ((-106.683 41.289 6999.999999999999, -104.424 40.96 6999.999999999999, -104.957 39.369 6999.999999999999, -107.166 39.69 6999.999999999999, -106.683 41.289 6999.999999999999))",False,False,False,False,,,
034_032,2024-12-20,2024-12-20T17:43:31.058189+00:00,LC08_L1TP_034032_20241220_20241228_02_T1,23.52,False,4.115,USA,"POLYGON Z ((-106.683 41.289 6999.999999999999, -104.424 40.96 6999.999999999999, -104.957 39.369 6999.999999999999, -107.166 39.69 6999.999999999999, -106.683 41.289 6999.999999999999))",False,False,False,False,,,
034_034,2022-03-26,2022-03-26T17:44:13.312673+00:00,LC09_L1TP_034034_20220326_20230424_02_T1,2.28,True,4.456,USA,"POLYGON Z ((-107.533 38.426 6999.999999999999, -105.365 38.111 6999.999999999999, -105.865 36.516 6999.999999999999, -107.989 36.825 6999.999999999999, -107.533 38.426 6999.999999999999))",False,False,False,False,,,
034_034,2022-05-29,2022-05-29T17:43:47.540917+00:00,LC09_L1TP_034034_20220529_20230415_02_T1,26.13,False,4.465,USA,"POLYGON Z ((-107.533 38.426 6999.999999999999, -105.365 38.111 6999.999999999999, -105.865 36.516 6999.999999999999, -107.989 36.825 6999.999999999999, -107.533 38.426 6999.999999999999))",False,False,False,False,,,
034_034,2023-02-17,2023-02-17T17:44:29.947613+00:00,LC08_L1TP_034034_20230217_20230223_02_T1,0.12,False,4.489,USA,"POLYGON Z ((-107.533 38.426 6999.999999999999, -105.365 38.111 6999.999999999999, -105.865 36.516 6999.999999999999, -107.989 36.825 6999.999999999999, -107.533 38.426 6999.999999999999))",False,False,False,False,,,
034_034,2024-02-12,2024-02-12T17:44:33.415486+00:00,LC09_L1TP_034034_20240212_20240212_02_T1,3.57,False,4.457,USA,"POLYGON Z ((-107.533 38.426 6999.999999999999, -105.365 38.111 6999.999999999999, -105.865 36.516 6999.999999999999, -107.989 36.825 6999.999999999999, -107.533 38.426 6999.999999999999))",False,False,False,False,,,
034_034,2024-05-02,2024-05-02T17:43:52.205531+00:00,LC09_L1TP_034034_20240502_20240502_02_T1,4.01,False,4.218,USA,"POLYGON Z ((-107.533 38.426 6999.999999999999, -105.365 38.111 6999.999999999999, -105.865 36.516 6999.999999999999, -107.989 36.825 6999.999999999999, -107.533 38.426 6999.999999999999))",False,False,False,False,,,
034_034,2024-12-04,2024-12-04T17:44:25.113507+00:00,LC08_L1TP_034034_20241204_20241210_02_T1,1.0,False,4.164,USA,"POLYGON Z ((-107.533 38.426 6999.999999999999, -105.365 38.111 6999.999999999999, -105.865 36.516 6999.999999999999, -107.989 36.825 6999.999999999999, -107.533 38.426 6999.999999999999))",False,False,False,False,,,
034_035,2022-01-05,2022-01-05T17:44:56.649902+00:00,LC09_L1TP_034035_20220105_20230502_02_T1,0.1,False,4.223,USA,"POLYGON Z ((-107.941 36.993 6999.999999999999, -105.814 36.684 6999.999999999999, -106.298 35.087 6999.999999999999, -108.384 35.39 6999.999999999999, -107.941 36.993 6999.999999999999))",False,False,False,False,,,
034_035,2022-05-29,2022-05-29T17:44:11.436168+00:00,LC09_L1TP_034035_20220529_20230415_02_T1,8.73,True,4.182,USA,"POLYGON Z ((-107.941 36.993 6999.999999999999, -105.814 36.684 6999.999999999999, -106.298 35.087 6999.999999999999, -108.384 35.39 6999.999999999999, -107.941 36.993 6999.999999999999))",False,False,False,False,,,
034_035,2022-11-21,2022-11-21T17:45:08.402258+00:00,LC09_L1TP_034035_20221121_20230321_02_T1,1.13,False,3.885,USA,"POLYGON Z ((-107.941 36.993 6999.999999999999, -105.814 36.684 6999.999999999999, -106.298 35.087 6999.999999999999, -108.384 35.39 6999.999999999999, -107.941 36.993 6999.999999999999))",False,False,False,False,,,
034_035,2023-04-06,2023-04-06T17:44:20.439641+00:00,LC08_L1TP_034035_20230406_20230412_02_T1,1.64,True,4.197,USA,"POLYGON Z ((-107.941 36.993 6999.999999999999, -105.814 36.684 6999.999999999999, -106.298 35.087 6999.999999999999, -108.384 35.39 6999.999999999999, -107.941 36.993 6999.999999999999))",False,False,False,False,,,
034_035,2023-04-14,2023-04-14T17:44:30.910049+00:00,LC09_L1TP_034035_20230414_20230414_02_T1,46.92,False,4.221,USA,"POLYGON Z ((-107.941 36.993 6999.999999999999, -105.814 36.684 6999.999999999999, -106.298 35.087 6999.999999999999, -108.384 35.39 6999.999999999999, -107.941 36.993 6999.999999999999))",False,False,False,False,,,
034_035,2023-05-16,2023-05-16T17:44:16.300691+00:00,LC09_L1TP_034035_20230516_20230517_02_T1,19.52,False,4.213,USA,"POLYGON Z ((-107.941 36.993 6999.999999999999, -105.814 36.684 6999.999999999999, -106.298 35.087 6999.999999999999, -108.384 35.39 6999.999999999999, -107.941 36.993 6999.999999999999))",False,False,False,False,,,
034_035,2024-07-05,2024-07-05T17:43:57.787065+00:00,LC09_L1TP_034035_20240705_20240706_02_T1,2.74,False,3.904,USA,"POLYGON Z ((-107.941 36.993 6999.999999999999, -105.814 36.684 6999.999999999999, -106.298 35.087 6999.999999999999, -108.384 35.39 6999.999999999999, -107.941 36.993 6999.999999999999))",False,False,False,False,,,
035_025,2023-03-28,2023-03-28T17:46:41.279460+00:00,LC08_L1TP_035025_20230328_20230405_02_T1,0.01,True,3.907,North America wo US,"POLYGON Z ((-104.723 51.25999999999999 6999.999999999999, -102.025 50.865 6999.999999999999, -102.74 49.293 6999.999999999999, -105.355 49.675 6999.999999999999, -104.723 51.25999999999999 6999.999999999999))",False,False,False,False,,,
035_026,2022-02-13,2022-02-13T17:47:28.911495+00:00,LC09_L1TP_035026_20220213_20230427_02_T1,22.13,False,3.931,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_026,2022-03-09,2022-03-09T17:47:15.197127+00:00,LC08_L1TP_035026_20220309_20220315_02_T2,35.81,False,3.914,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_026,2022-11-20,2022-11-20T17:47:48.137257+00:00,LC08_L1TP_035026_20221120_20221129_02_T1,42.97,False,3.925,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_026,2023-03-12,2023-03-12T17:47:14.968830+00:00,LC08_L1TP_035026_20230312_20230321_02_T1,0.0,True,3.912,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_026,2023-04-05,2023-04-05T17:47:13.231779+00:00,LC09_L1TP_035026_20230405_20230405_02_T1,0.07,False,4.261,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_026,2023-12-25,2023-12-25T17:47:28.524276+00:00,LC08_L1TP_035026_20231225_20240104_02_T1,17.93,False,3.909,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_026,2024-01-26,2024-01-26T17:47:15.849625+00:00,LC08_L1TP_035026_20240126_20240207_02_T2,4.18,False,4.263,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_026,2024-04-07,2024-04-07T17:47:15.218519+00:00,LC09_L1TP_035026_20240407_20240407_02_T1,73.33,False,4.276,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_026,2024-08-13,2024-08-13T17:46:51.714136+00:00,LC09_L1TP_035026_20240813_20240813_02_T1,9.82,False,3.943,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_026,2024-09-22,2024-09-22T17:47:10.661184+00:00,LC08_L1TP_035026_20240922_20240928_02_T1,42.1,False,3.904,USA,"POLYGON Z ((-105.289 49.841 6999.999999999999, -102.668 49.458 6999.999999999999, -103.348 47.882 6999.999999999999, -105.893 48.254 6999.999999999999, -105.289 49.841 6999.999999999999))",False,False,False,False,,,
035_027,2022-01-04,2022-01-04T17:47:54.935421+00:00,LC08_L1GT_035027_20220104_20220113_02_T2,86.34,False,3.807,USA,"POLYGON Z ((-105.83 48.42 6999.999999999999, -103.28 48.048 6999.999999999999, -103.929 46.469 6999.999999999999, -106.408 46.831 6999.999999999999, -105.83 48.42 6999.999999999999))",False,False,False,False,,,
035_027,2022-04-02,2022-04-02T17:47:37.039444+00:00,LC09_L1TP_035027_20220402_20230423_02_T1,16.8,False,3.835,USA,"POLYGON Z ((-105.83 48.42 6999.999999999999, -103.28 48.048 6999.999999999999, -103.929 46.469 6999.999999999999, -106.408 46.831 6999.999999999999, -105.83 48.42 6999.999999999999))",False,False,False,False,,,
035_027,2022-04-10,2022-04-10T17:47:29.214062+00:00,LC08_L1TP_035027_20220410_20220419_02_T1,56.28,False,3.867,USA,"POLYGON Z ((-105.83 48.42 6999.999999999999, -103.28 48.048 6999.999999999999, -103.929 46.469 6999.999999999999, -106.408 46.831 6999.999999999999, -105.83 48.42 6999.999999999999))",False,False,False,False,,,
035_027,2023-01-23,2023-01-23T17:48:01.318630+00:00,LC08_L1TP_035027_20230123_20230207_02_T1,0.57,False,3.89,USA,"POLYGON Z ((-105.83 48.42 6999.999999999999, -103.28 48.048 6999.999999999999, -103.929 46.469 6999.999999999999, -106.408 46.831 6999.999999999999, -105.83 48.42 6999.999999999999))",False,False,False,False,,,
035_027,2023-05-23,2023-05-23T17:47:09.487919+00:00,LC09_L1TP_035027_20230523_20230524_02_T1,26.99,True,3.554,USA,"POLYGON Z ((-105.83 48.42 6999.999999999999, -103.28 48.048 6999.999999999999, -103.929 46.469 6999.999999999999, -106.408 46.831 6999.999999999999, -105.83 48.42 6999.999999999999))",False,False,False,False,,,
035_027,2023-10-06,2023-10-06T17:47:47.439109+00:00,LC08_L1TP_035027_20231006_20231011_02_T1,0.01,False,3.926,USA,"POLYGON Z ((-105.83 48.42 6999.999999999999, -103.28 48.048 6999.999999999999, -103.929 46.469 6999.999999999999, -106.408 46.831 6999.999999999999, -105.83 48.42 6999.999999999999))",False,False,False,False,,,
035_027,2024-01-26,2024-01-26T17:47:39.736429+00:00,LC08_L1TP_035027_20240126_20240207_02_T1,0.81,False,3.988,USA,"POLYGON Z ((-105.83 48.42 6999.999999999999, -103.28 48.048 6999.999999999999, -103.929 46.469 6999.999999999999, -106.408 46.831 6999.999999999999, -105.83 48.42 6999.999999999999))",False,False,False,False,,,
035_027,2024-05-25,2024-05-25T17:47:04.721751+00:00,LC09_L1TP_035027_20240525_20240525_02_T1,18.44,True,3.651,USA,"POLYGON Z ((-105.83 48.42 6999.999999999999, -103.28 48.048 6999.999999999999, -103.929 46.469 6999.999999999999, -106.408 46.831 6999.999999999999, -105.83 48.42 6999.999999999999))",False,False,False,False,,,
035_028,2022-06-21,2022-06-21T17:47:51.267285+00:00,LC09_L1TP_035028_20220621_20230411_02_T1,43.5,False,3.723,USA,"POLYGON Z ((-106.347 46.997 6999.999999999999, -103.864 46.635 6999.999999999999, -104.485 45.053 6999.999999999999, -106.902 45.406 6999.999999999999, -106.347 46.997 6999.999999999999))",False,False,False,False,,,
035_028,2022-07-23,2022-07-23T17:48:01.193550+00:00,LC09_L1TP_035028_20220723_20230406_02_T1,1.32,True,3.725,USA,"POLYGON Z ((-106.347 46.997 6999.999999999999, -103.864 46.635 6999.999999999999, -104.485 45.053 6999.999999999999, -106.902 45.406 6999.999999999999, -106.347 46.997 6999.999999999999))",False,False,False,False,,,
035_028,2022-10-19,2022-10-19T17:48:38.058697+00:00,LC08_L1TP_035028_20221019_20221101_02_T1,0.01,False,4.087,USA,"POLYGON Z ((-106.347 46.997 6999.999999999999, -103.864 46.635 6999.999999999999, -104.485 45.053 6999.999999999999, -106.902 45.406 6999.999999999999, -106.347 46.997 6999.999999999999))",False,False,False,False,,,
035_028,2023-01-07,2023-01-07T17:48:28.042804+00:00,LC08_L1TP_035028_20230107_20230124_02_T1,1.17,True,4.075,USA,"POLYGON Z ((-106.347 46.997 6999.999999999999, -103.864 46.635 6999.999999999999, -104.485 45.053 6999.999999999999, -106.902 45.406 6999.999999999999, -106.347 46.997 6999.999999999999))",False,False,False,False,,,
035_028,2023-09-28,2023-09-28T17:48:04.356073+00:00,LC09_L1TP_035028_20230928_20230928_02_T1,1.02,False,3.782,USA,"POLYGON Z ((-106.347 46.997 6999.999999999999, -103.864 46.635 6999.999999999999, -104.485 45.053 6999.999999999999, -106.902 45.406 6999.999999999999, -106.347 46.997 6999.999999999999))",False,False,False,False,,,
035_028,2024-11-09,2024-11-09T17:48:05.293511+00:00,LC08_L1TP_035028_20241109_20241118_02_T1,35.98,False,3.827,USA,"POLYGON Z ((-106.347 46.997 6999.999999999999, -103.864 46.635 6999.999999999999, -104.485 45.053 6999.999999999999, -106.902 45.406 6999.999999999999, -106.347 46.997 6999.999999999999))",False,False,False,False,,,
035_029,2022-03-25,2022-03-25T17:48:15.989805+00:00,LC08_L1TP_035029_20220325_20220330_02_T1,19.59,False,4.189,USA,"POLYGON Z ((-106.844 45.57299999999999 6999.999999999999, -104.422 45.21900000000001 6999.999999999999, -105.019 43.635 6999.999999999999, -107.378 43.979 6999.999999999999, -106.844 45.57299999999999 6999.999999999999))",False,False,False,False,,,
035_029,2022-09-01,2022-09-01T17:48:59.517406+00:00,LC08_L1TP_035029_20220901_20220910_02_T1,23.64,False,4.071,USA,"POLYGON Z ((-106.844 45.57299999999999 6999.999999999999, -104.422 45.21900000000001 6999.999999999999, -105.019 43.635 6999.999999999999, -107.378 43.979 6999.999999999999, -106.844 45.57299999999999 6999.999999999999))",False,False,False,False,,,
035_029,2022-10-03,2022-10-03T17:49:05.083370+00:00,LC08_L1TP_035029_20221003_20221012_02_T1,60.06,False,4.249,USA,"POLYGON Z ((-106.844 45.57299999999999 6999.999999999999, -104.422 45.21900000000001 6999.999999999999, -105.019 43.635 6999.999999999999, -107.378 43.979 6999.999999999999, -106.844 45.57299999999999 6999.999999999999))",False,False,False,False,,,
035_029,2023-01-23,2023-01-23T17:48:49.083766+00:00,LC08_L1TP_035029_20230123_20230207_02_T1,25.07,True,4.23,USA,"POLYGON Z ((-106.844 45.57299999999999 6999.999999999999, -104.422 45.21900000000001 6999.999999999999, -105.019 43.635 6999.999999999999, -107.378 43.979 6999.999999999999, -106.844 45.57299999999999 6999.999999999999))",False,False,False,False,,,
035_029,2023-03-12,2023-03-12T17:48:26.603825+00:00,LC08_L1TP_035029_20230312_20230321_02_T1,9.91,False,4.237,USA,"POLYGON Z ((-106.844 45.57299999999999 6999.999999999999, -104.422 45.21900000000001 6999.999999999999, -105.019 43.635 6999.999999999999, -107.378 43.979 6999.999999999999, -106.844 45.57299999999999 6999.999999999999))",False,False,False,False,,,
035_029,2024-06-26,2024-06-26T17:47:31.136695+00:00,LC09_L1TP_035029_20240626_20240627_02_T1,70.06,False,3.883,USA,"POLYGON Z ((-106.844 45.57299999999999 6999.999999999999, -104.422 45.21900000000001 6999.999999999999, -105.019 43.635 6999.999999999999, -107.378 43.979 6999.999999999999, -106.844 45.57299999999999 6999.999999999999))",False,False,False,False,,,
