mgrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,OG_producing,overlapping_area,omni_nodata_perc,omni_cloud_perc,omni_cloud_shadow_perc
39RTP,2019-01-08,2019-01-08T07:22:59.024000+00:00,S2B_MSIL2A_20190108T072259_N0212_R006_T39RTP_20201007T235350,68.542808,False,20.605,Middle East,"POLYGON Z ((47.86798251169999 30.6952740477 0, 49.0134762499 30.7178664205 0, 49.03328658580001 29.7275896486 0, 47.8991794926 29.7058729413 0, 47.86798251169999 30.6952740477 0))",True,2452850556.021714,15.995142683667273,40.65330713339959,9.214749248276442
39RTP,2022-10-24,2022-10-24T07:19:51.024000+00:00,S2A_MSIL2A_20221024T071951_N0400_R006_T39RTP_20221024T231307,0.417272,False,21.298,Middle East,"POLYGON Z ((47.86798251169999 30.6952740477 0, 49.0134762499 30.7178664205 0, 49.03328658580001 29.7275896486 0, 47.8991794926 29.7058729413 0, 47.86798251169999 30.6952740477 0))",True,2452850556.021714,16.77233983961566,3.8488373483649525,0.3358753672528095
39RTP,2023-09-07,2023-09-07T07:26:19.024000+00:00,S2B_MSIL2A_20230907T072619_N0509_R049_T39RTP_20230907T163904,4.626147,True,25.835,Middle East,"POLYGON Z ((47.86798251169999 30.6952740477 0, 49.0134762499 30.7178664205 0, 49.03328658580001 29.7275896486 0, 47.8991794926 29.7058729413 0, 47.86798251169999 30.6952740477 0))",True,2452850556.021714,21.03748826314445,3.8116413116644217,0.21547620148087893
39RTP,2024-12-22,2024-12-22T07:23:21.024000+00:00,S2A_MSIL2A_20241222T072321_N0511_R006_T39RTP_20241222T113448,15.858971,False,20.477,Middle East,"POLYGON Z ((47.86798251169999 30.6952740477 0, 49.0134762499 30.7178664205 0, 49.03328658580001 29.7275896486 0, 47.8991794926 29.7058729413 0, 47.86798251169999 30.6952740477 0))",True,2452850556.021714,15.981247573830213,12.827547681711446,1.0283518727548377
39RTQ,2016-06-20,2016-06-20T07:26:22.027000+00:00,S2A_MSIL2A_20160620T072622_N0212_R049_T39RTQ_20210211T211916,11.108754,False,0.0,Middle East,"POLYGON Z ((47.8381884407 31.5963908009 0, 48.9945561148 31.6197961708 0, 49.0152809541 30.6296680131 0, 47.8708244835 30.6071543369 0, 47.8381884407 31.5963908009 0))",True,11427515108.690586,0.6832094120457464,0.15018951579766007,0.009848273779338536
39RTQ,2021-05-15,2021-05-15T07:26:21.024000+00:00,S2A_MSIL2A_20210515T072621_N0212_R049_T39RTQ_20210516T212334,1.850905,False,3.31,Middle East,"POLYGON Z ((47.8381884407 31.5963908009 0, 48.9945561148 31.6197961708 0, 49.0152809541 30.6296680131 0, 47.8708244835 30.6071543369 0, 47.8381884407 31.5963908009 0))",True,11427515108.690586,0.8605810863268536,0.16951733425432855,0.008058708090032637
39RTQ,2023-11-01,2023-11-01T07:30:41.024000+00:00,S2A_MSIL2A_20231101T073041_N0509_R049_T39RTQ_20231101T110937,53.538394,False,3.41,Middle East,"POLYGON Z ((47.8381884407 31.5963908009 0, 48.9945561148 31.6197961708 0, 49.0152809541 30.6296680131 0, 47.8708244835 30.6071543369 0, 47.8381884407 31.5963908009 0))",True,11427515108.690586,1.015092849725117,53.751801207676436,7.5071520388548025
39RTQ,2024-07-25,2024-07-25T07:16:21.024000+00:00,S2A_MSIL2A_20240725T071621_N0511_R006_T39RTQ_20240725T122945,0.09006,False,43.471,Middle East,"POLYGON Z ((47.8381884407 31.5963908009 0, 48.9945561148 31.6197961708 0, 49.0152809541 30.6296680131 0, 47.8708244835 30.6071543369 0, 47.8381884407 31.5963908009 0))",True,11427515108.690586,38.99087926052004,0.19876322926483872,0.01782120173741762
39RUH,2017-07-24,2017-07-24T07:06:19.027000+00:00,S2B_MSIL2A_20170724T070619_N0212_R106_T39RUH_20210210T135349,10.026728,False,24.978,Middle East,"POLYGON Z ((49.0133786055 25.3033472114 0, 50.10386391240001 25.3140100969 0, 50.11096843410001 24.3224930334 0, 49.0291185057 24.3123018754 0, 49.0133786055 25.3033472114 0))",True,8060500325.747755,20.697708368585374,0.0007488978858905546,0.004288381748814628
39RUH,2018-09-12,2018-09-12T07:06:21.024000+00:00,S2A_MSIL2A_20180912T070621_N0212_R106_T39RUH_20201009T001850,0.008182,True,25.038,Middle East,"POLYGON Z ((49.0133786055 25.3033472114 0, 50.10386391240001 25.3140100969 0, 50.11096843410001 24.3224930334 0, 49.0291185057 24.3123018754 0, 49.0133786055 25.3033472114 0))",True,8060500325.747755,20.521829721865554,0.0,3.757075826139229e-05
39RUH,2019-08-03,2019-08-03T07:06:29.024000+00:00,S2B_MSIL2A_20190803T070629_N0212_R106_T39RUH_20201004T200211,0.5258,False,26.138,Middle East,"POLYGON Z ((49.0133786055 25.3033472114 0, 50.10386391240001 25.3140100969 0, 50.11096843410001 24.3224930334 0, 49.0291185057 24.3123018754 0, 49.0133786055 25.3033472114 0))",True,8060500325.747755,20.956068493468834,0.040249463564350454,0.040845503174960295
39RUH,2020-08-17,2020-08-17T07:06:29.024000+00:00,S2B_MSIL2A_20200817T070629_N0212_R106_T39RUH_20200919T085223,2.225736,True,25.283,Middle East,"POLYGON Z ((49.0133786055 25.3033472114 0, 50.10386391240001 25.3140100969 0, 50.11096843410001 24.3224930334 0, 49.0291185057 24.3123018754 0, 49.0133786055 25.3033472114 0))",True,8060500325.747755,21.83381939675051,0.0004669056233052122,0.0008913652808554051
39RUH,2022-11-10,2022-11-10T07:11:21.024000+00:00,S2A_MSIL2A_20221110T071121_N0400_R106_T39RUH_20221110T175106,4.026454,False,25.184,Middle East,"POLYGON Z ((49.0133786055 25.3033472114 0, 50.10386391240001 25.3140100969 0, 50.11096843410001 24.3224930334 0, 49.0291185057 24.3123018754 0, 49.0133786055 25.3033472114 0))",True,8060500325.747755,20.96363316644603,0.03366266974062239,0.24277505662918253
39RUH,2024-02-23,2024-02-23T07:09:01.024000+00:00,S2A_MSIL2A_20240223T070901_N0510_R106_T39RUH_20240223T114420,0.008445,False,26.131,Middle East,"POLYGON Z ((49.0133786055 25.3033472114 0, 50.10386391240001 25.3140100969 0, 50.11096843410001 24.3224930334 0, 49.0291185057 24.3123018754 0, 49.0133786055 25.3033472114 0))",True,8060500325.747755,21.926503229916293,0.0,0.0
39RUJ,2018-08-23,2018-08-23T07:06:21.024000+00:00,S2A_MSIL2A_20180823T070621_N0212_R106_T39RUJ_20201011T054520,0.528638,False,46.534,Middle East,"POLYGON Z ((48.9982979112 26.2059949246 0, 50.0970568354 26.2170940532 0, 50.1045121663 25.225700074 0, 49.0148147869 25.215079504 0, 48.9982979112 26.2059949246 0))",True,9568355398.323528,42.037790186495734,0.06483735309276521,0.0
39RUJ,2019-05-15,2019-05-15T07:06:29.024000+00:00,S2B_MSIL2A_20190515T070629_N0212_R106_T39RUJ_20201006T143435,9.289248,False,46.151,Middle East,"POLYGON Z ((48.9982979112 26.2059949246 0, 50.0970568354 26.2170940532 0, 50.1045121663 25.225700074 0, 49.0148147869 25.215079504 0, 48.9982979112 26.2059949246 0))",True,9568355398.323528,41.884725000912404,0.004966886850092846,3.996345741454015e-05
39RUJ,2022-03-23,2022-03-23T07:16:19.024000+00:00,S2B_MSIL2A_20220323T071619_N0400_R006_T39RUJ_20220323T220031,2.004904,False,7.987,Middle East,"POLYGON Z ((48.9982979112 26.2059949246 0, 50.0970568354 26.2170940532 0, 50.1045121663 25.225700074 0, 49.0148147869 25.215079504 0, 48.9982979112 26.2059949246 0))",True,9568355398.323528,5.460864429779596,0.9028928353464338,0.4345973687969372
39RUJ,2023-01-07,2023-01-07T07:22:59.024000+00:00,S2B_MSIL2A_20230107T072259_N0400_R006_T39RUJ_20230107T200223,97.189957,True,9.035,Middle East,"POLYGON Z ((48.9982979112 26.2059949246 0, 50.0970568354 26.2170940532 0, 50.1045121663 25.225700074 0, 49.0148147869 25.215079504 0, 48.9982979112 26.2059949246 0))",True,9568355398.323528,4.579281422423946,91.08235425018863,4.498280592074381
39RUJ,2024-04-11,2024-04-11T07:16:19.024000+00:00,S2B_MSIL2A_20240411T071619_N0510_R006_T39RUJ_20240411T104431,27.941659,False,46.904,Middle East,"POLYGON Z ((48.9982979112 26.2059949246 0, 50.0970568354 26.2170940532 0, 50.1045121663 25.225700074 0, 49.0148147869 25.215079504 0, 48.9982979112 26.2059949246 0))",True,9568355398.323528,5.724931237786205,26.172238919428743,10.249706136985916
39RUJ,2024-07-27,2024-07-27T07:06:29.024000+00:00,S2B_MSIL2A_20240727T070629_N0511_R106_T39RUJ_20240727T093733,0.11112,True,9.357,Middle East,"POLYGON Z ((48.9982979112 26.2059949246 0, 50.0970568354 26.2170940532 0, 50.1045121663 25.225700074 0, 49.0148147869 25.215079504 0, 48.9982979112 26.2059949246 0))",True,9568355398.323528,43.0818411352318,0.021661083322306544,0.0
39RUK,2018-04-03,2018-04-03T07:16:19.027000+00:00,S2B_MSIL2A_20180403T071619_N0212_R006_T39RUK_20201012T175439,61.229515,False,0.0,Middle East,"POLYGON Z ((48.9824943448 27.1079795236 0, 50.08992336359999 27.119521226 0, 50.0977410087 26.1282534219 0, 48.9998136485 26.1171974977 0, 48.9824943448 27.1079795236 0))",True,6616187173.162495,0.0,46.1867744300782,8.570213768368387
39RUK,2019-10-07,2019-10-07T07:07:51.024000+00:00,S2A_MSIL2A_20191007T070751_N0212_R106_T39RUK_20201003T233140,18.143866,False,67.616,Middle East,"POLYGON Z ((48.9824943448 27.1079795236 0, 50.08992336359999 27.119521226 0, 50.0977410087 26.1282534219 0, 48.9998136485 26.1171974977 0, 48.9824943448 27.1079795236 0))",True,6616187173.162495,62.44438472334199,11.115404662832507,6.52955571457599
39RUK,2020-05-17,2020-05-17T07:16:21.024000+00:00,S2A_MSIL2A_20200517T071621_N0212_R006_T39RUK_20200909T232912,11.159807,True,0.0,Middle East,"POLYGON Z ((48.9824943448 27.1079795236 0, 50.08992336359999 27.119521226 0, 50.0977410087 26.1282534219 0, 48.9998136485 26.1171974977 0, 48.9824943448 27.1079795236 0))",True,6616187173.162495,0.0,0.02906758769878003,0.03233565913848992
39RUK,2023-04-12,2023-04-12T07:16:21.024000+00:00,S2A_MSIL2A_20230412T071621_N0509_R006_T39RUK_20230412T170919,16.17137,False,66.775,Middle East,"POLYGON Z ((48.9824943448 27.1079795236 0, 50.08992336359999 27.119521226 0, 50.0977410087 26.1282534219 0, 48.9998136485 26.1171974977 0, 48.9824943448 27.1079795236 0))",True,6616187173.162495,0.0,0.4592453243353539,0.4284624138606043
39RUK,2023-05-29,2023-05-29T07:06:21.024000+00:00,S2A_MSIL2A_20230529T070621_N0509_R106_T39RUK_20230529T132451,9.521933,True,0.0,Middle East,"POLYGON Z ((48.9824943448 27.1079795236 0, 50.08992336359999 27.119521226 0, 50.0977410087 26.1282534219 0, 48.9998136485 26.1171974977 0, 48.9824943448 27.1079795236 0))",True,6616187173.162495,62.060145785846764,0.31280853441724654,0.10466012132808516
39RUK,2024-06-22,2024-06-22T07:06:31.024000+00:00,S2A_MSIL2A_20240622T070631_N0510_R106_T39RUK_20240622T121120,0.328229,False,67.199,Middle East,"POLYGON Z ((48.9824943448 27.1079795236 0, 50.08992336359999 27.119521226 0, 50.0977410087 26.1282534219 0, 48.9998136485 26.1171974977 0, 48.9824943448 27.1079795236 0))",True,6616187173.162495,62.36568558166695,0.0196332193719133,0.021228914345562292
39RUK,2025-01-31,2025-01-31T07:22:01.025000+00:00,S2C_MSIL2A_20250131T072201_N0511_R006_T39RUK_20250131T120710,0.239817,True,0.0,Middle East,"POLYGON Z ((48.9824943448 27.1079795236 0, 50.08992336359999 27.119521226 0, 50.0977410087 26.1282534219 0, 48.9998136485 26.1171974977 0, 48.9824943448 27.1079795236 0))",True,6616187173.162495,0.0,0.16057677313612098,0.010726573568103623
39RUP,2017-07-12,2017-07-12T07:16:21.026000+00:00,S2A_MSIL2A_20170712T071621_N0212_R006_T39RUP_20210210T074339,21.074893,False,0.0,Middle East,"POLYGON Z ((48.9113966287 30.7162636631 0, 50.05782963760001 30.7296502514 0, 50.06723105420001 29.7389165957 0, 48.9322232059 29.7260490256 0, 48.9113966287 30.7162636631 0))",True,3267264147.6876483,0.0,1.771550193927691,0.3725336014147266
