Name,geometry,EI_region,OG_producing
40VEL,"POLYGON Z ((56.99964634909999 59.538349128 0, 58.94054272160001 59.52395928749999 0, 58.88578373869999 58.5384388456 0, 56.9996563359 58.5522810663 0, 56.99964634909999 59.538349128 0))",CIS,True
38TPM,"POLYGON Z ((46.21599702270001 42.4462408622 0, 47.5502129332 42.4243141366 0, 47.5111365469 41.4363363796 0, 46.1973459574 41.4575201915 0, 46.21599702270001 42.4462408622 0))",CIS,True
40SCJ,"POLYGON Z ((54.6663671694 39.7268059526 0, 55.9472043719 39.7454935452 0, 55.9618951146 38.7562543585 0, 54.6989026727 38.7382095879 0, 54.6663671694 39.7268059526 0))",CIS,True
37TEK,"POLYGON Z ((38.9997455604 45.1538372504 0, 40.3964111731 45.1452996726 0, 40.3728940004 44.1571165569 0, 38.9997498471 44.165366495 0, 38.9997455604 45.1538372504 0))",CIS,True
42TWL,"POLYGON Z ((68.9997601808 41.5518446696 0, 70.3162004254 41.544311535 0, 70.2966373462 40.5554731408 0, 68.9997637466 40.5627499131 0, 68.9997601808 41.5518446696 0))",CIS,True
48VXK,"POLYGON Z ((106.7222109224 58.6291301329 0, 108.6100032045 58.58996887120001 0, 108.5117865798 57.6056589657 0, 106.675263021 57.64335518389999 0, 106.7222109224 58.6291301329 0))",CIS,True
40TFN,"POLYGON Z ((58.2338121378 43.3462000094 0, 59.5875361841 43.3235765959 0, 59.5466305723 42.3357822388 0, 58.21428713420001 42.3576414527 0, 58.2338121378 43.3462000094 0))",CIS,True
38TMP,"POLYGON Z ((43.7470182543 44.2465454409 0, 45.1222564909 44.2533521605 0, 45.1202599003 43.2647271634 0, 43.7674745987 43.2581500103 0, 43.7470182543 44.2465454409 0))",CIS,True
40SGH,"POLYGON Z ((59.3034704031 38.8262817083 0, 60.56645279670001 38.7945272395 0, 60.51836224 37.8068570321 0, 59.2723641926 37.8375121853 0, 59.3034704031 38.8262817083 0))",CIS,True
39UVU,"POLYGON Z ((49.50094041209999 53.2402008146 0, 51.1462768724 53.2495367341 0, 51.1430071847 52.2624595782 0, 49.5344338485 52.2534495347 0, 49.50094041209999 53.2402008146 0))",CIS,True
43VEF,"POLYGON Z ((74.9996463491 59.538349128 0, 76.9405427216 59.52395928749999 0, 76.8857837387 58.5384388456 0, 74.9996563359 58.5522810663 0, 74.9996463491 59.538349128 0))",CIS,True
40UDC,"POLYGON Z ((55.5315289026 52.3413478024 0, 57.1432907668 52.35038628320001 0, 57.1401887986 51.3631578425 0, 55.5633051206 51.3544323479 0, 55.5315289026 52.3413478024 0))",CIS,True
39UWP,"POLYGON Z ((50.9997279041 48.753013004 0, 52.4932694756 48.7433372242 0, 52.46478686689999 47.7558186453 0, 50.9997330963 47.7651665662 0, 50.9997279041 48.753013004 0))",CIS,True
48VXJ,"POLYGON Z ((106.6793206705 57.7311663809 0, 108.5202759586 57.69334289929999 0, 108.4277099476 56.7088007767 0, 106.6350801543 56.7452296617 0, 106.6793206705 57.7311663809 0))",CIS,True
40SGJ,"POLYGON Z ((59.333166468 39.7268153311 0, 60.61236051809999 39.6940331175 0, 60.5620731437 38.7065632944 0, 59.3006374527 38.7382186438 0, 59.333166468 39.7268153311 0))",CIS,True
36UUD,"POLYGON Z ((30.0047609251 53.2119778261 0, 31.6483415145 53.2419635471 0, 31.678544065 52.2551507483 0, 30.07159511640001 52.2262108699 0, 30.0047609251 53.2119778261 0))",CIS,True
41TLE,"POLYGON Z ((60.635319213 40.6266397268 0, 61.9331847958 40.6459284901 0, 61.9485506425 39.6568474863 0, 60.6693486974 39.6382182344 0, 60.635319213 40.6266397268 0))",CIS,True
41TPF,"POLYGON Z ((64.1989696148 41.5455937685 0, 65.5145383906 41.5243446964 0, 65.4771981216 40.536185528 0, 64.1811479285 40.5567117422 0, 64.1989696148 41.5455937685 0))",CIS,True
41TQL,"POLYGON Z ((65.5835488396 46.0243650752 0, 66.9993205599 45.9835452061 0, 66.930033391 44.9975876117 0, 65.5387068635 45.0370344026 0, 65.5835488396 46.0243650752 0))",CIS,True
39UUV,"POLYGON Z ((47.9404063167 54.1092064475 0, 49.6192567206 54.14018677499999 0, 49.65112077079999 53.1535350929 0, 48.0109107771 53.1236450364 0, 47.9404063167 54.1092064475 0))",CIS,True
40VDH,"POLYGON Z ((55.3604383133 56.8330466797 0, 57.1599940377 56.84370932859999 0, 57.1559167198 55.85722237080001 0, 55.40219947529999 55.8469481111 0, 55.3604383133 56.8330466797 0))",CIS,True
43TBF,"POLYGON Z ((71.4058754482 41.4956464351 0, 72.7199481155 41.5292355003 0, 72.7538138816 40.5409099944 0, 71.4591773975 40.5084628253 0, 71.4058754482 41.4956464351 0))",CIS,True
38UQB,"POLYGON Z ((47.87571728859999 51.41589769590001 0, 49.450589699 51.3666020113 0, 49.3576218982 50.3821222498 0, 47.8155101135 50.4297266135 0, 47.87571728859999 51.41589769590001 0))",CIS,True
41SLD,"POLYGON Z ((60.6663671694 39.7268059526 0, 61.94720437189999 39.7454935452 0, 61.9618951146 38.7562543585 0, 60.6989026727 38.7382095879 0, 60.6663671694 39.7268059526 0))",CIS,True
39VXF,"POLYGON Z ((52.7677653657 59.5264083044 0, 54.7052889927 59.4858399589 0, 54.60093436759999 58.5017680574 0, 52.71787566019999 58.5407946939 0, 52.7677653657 59.5264083044 0))",CIS,True
38UND,"POLYGON Z ((44.9997002518 53.2496264673 0, 46.6449466646 53.2382765736 0, 46.6081969884 52.2515924439 0, 44.999706952 52.2625461785 0, 44.9997002518 53.2496264673 0))",CIS,True
42TVS,"POLYGON Z ((67.6854392471 46.9461622206 0, 69.1282669451 46.9536373338 0, 69.1259672631 45.9654817262 0, 67.7089998703 45.9582586884 0, 67.6854392471 46.9461622206 0))",CIS,True
35UPU,"POLYGON Z ((28.4984604283 53.240208349 0, 30.1417699045 53.2082013722 0, 30.071678487 52.222566033 0, 28.4649803672 52.2534568061 0, 28.4984604283 53.240208349 0))",CIS,True
38TMN,"POLYGON Z ((43.7656944498 43.3461946848 0, 45.1204336461 43.3527919848 0, 45.1185272209 42.3640106559 0, 43.7852272569 42.3576363081 0, 43.7656944498 43.3461946848 0))",CIS,True
48UUE,"POLYGON Z ((101.9404063167 54.1092064475 0, 103.6192567206 54.14018677499999 0, 103.6511207708 53.1535350929 0, 102.0109107771 53.1236450364 0, 101.9404063167 54.1092064475 0))",CIS,True
40TER,"POLYGON Z ((56.9997414603 46.0535743695 0, 58.4189041443 46.0447662264 0, 58.394253871 45.05674859260001 0, 56.9997459536 45.06525999400001 0, 56.9997414603 46.0535743695 0))",CIS,True
48UWG,"POLYGON Z ((104.9996797703 55.94573440229999 0, 106.7572756949 55.9332024705 0, 106.7139854846 54.9470178194 0, 104.9996876639 54.95909887389999 0, 104.9996797703 55.94573440229999 0))",CIS,True
41SKC,"POLYGON Z ((59.5454970359 38.7978946472 0, 60.80865274359999 38.8284397604 0, 60.8382478049 37.8395954939 0, 59.5920853386 37.8101079062 0, 59.5454970359 38.7978946472 0))",CIS,True
41TPG,"POLYGON Z ((64.2159970227 42.4462408622 0, 65.5502129332 42.4243141366 0, 65.5111365469 41.4363363796 0, 64.1973459574 41.4575201915 0, 64.2159970227 42.4462408622 0))",CIS,True
44VLL,"POLYGON Z ((77.4673979595 59.4906255993 0, 79.4053934387 59.528633523 0, 79.4504013722 58.5429352468 0, 77.5669133083 58.50637201210001 0, 77.4673979595 59.4906255993 0))",CIS,True
40TDS,"POLYGON Z ((55.6854392471 46.9461622206 0, 57.1282669451 46.9536373338 0, 57.1259672631 45.9654817262 0, 55.70899987030001 45.9582586884 0, 55.6854392471 46.9461622206 0))",CIS,True
40UCF,"POLYGON Z ((53.8724039624 55.0067835613 0, 55.5885203206 55.0388029093 0, 55.6221724639 54.0523118483 0, 53.9468575748 54.0214307105 0, 53.8724039624 55.0067835613 0))",CIS,True
39UXP,"POLYGON Z ((52.3602792463 48.7449841112 0, 53.8524387085 48.7176947506 0, 53.79809471530001 47.7310444772 0, 52.334331349 47.7574097369 0, 52.3602792463 48.7449841112 0))",CIS,True
39UWB,"POLYGON Z ((50.9996797703 55.94573440229999 0, 52.7572756949 55.9332024705 0, 52.7139854846 54.9470178194 0, 50.9996876639 54.95909887389999 0, 50.9996797703 55.94573440229999 0))",CIS,True
39VXE,"POLYGON Z ((52.7222109224 58.6291301329 0, 54.6100032045 58.58996887120001 0, 54.5117865798 57.6056589657 0, 52.675263021 57.64335518389999 0, 52.7222109224 58.6291301329 0))",CIS,True
38TNR,"POLYGON Z ((44.9997414603 46.0535743695 0, 46.41890414429999 46.0447662264 0, 46.39425387099999 45.05674859260001 0, 44.9997459536 45.06525999400001 0, 44.9997414603 46.0535743695 0))",CIS,True
48UUF,"POLYGON Z ((101.8724039624 55.0067835613 0, 103.5885203206 55.0388029093 0, 103.6221724639 54.0523118483 0, 101.9468575748 54.0214307105 0, 101.8724039624 55.0067835613 0))",CIS,True
43VCE,"POLYGON Z ((71.5582651071 58.59458869189999 0, 73.4464903386 58.63127807850001 0, 73.4888439627 57.6454226841 0, 71.6519253668 57.6101061176 0, 71.5582651071 58.59458869189999 0))",CIS,True
39TTG,"POLYGON Z ((47.3549542338 42.3947013935 0, 48.6875927586 42.4293608719 0, 48.7230334327 41.4412121665 0, 47.4107313322 41.4077261895 0, 47.3549542338 42.3947013935 0))",CIS,True
44VLJ,"POLYGON Z ((77.6438298901 57.6978050511 0, 79.485183406 57.7332408686 0, 79.5250942712 56.747227581 0, 77.7321001762 56.7130985468 0, 77.6438298901 57.6978050511 0))",CIS,True
40TCS,"POLYGON Z ((54.3729898076 46.923561008 0, 55.8147104398 46.9475736554 0, 55.835955517 45.959622532 0, 54.4200250786 45.93641922869999 0, 54.3729898076 46.923561008 0))",CIS,True
39UYP,"POLYGON Z ((53.7188152628 48.7209276976 0, 55.2082844358 48.6760944472 0, 55.128260656 47.6908510648 0, 53.66700941810001 47.73416799630001 0, 53.7188152628 48.7209276976 0))",CIS,True
39UXA,"POLYGON Z ((52.5647727123 55.0369285873 0, 54.2805748594 55.0027512113 0, 54.20249453620001 54.01754157890001 0, 52.5274691295 54.05050420129999 0, 52.5647727123 55.0369285873 0))",CIS,True
43VFE,"POLYGON Z ((76.7222109224 58.6291301329 0, 78.6100032045 58.58996887120001 0, 78.5117865798 57.6056589657 0, 76.675263021 57.64335518389999 0, 76.7222109224 58.6291301329 0))",CIS,True
39UUS,"POLYGON Z ((48.1237082317 51.415883589 0, 49.7020921272 51.4439979075 0, 49.7293008918 50.45686117010001 0, 48.18392739510001 50.42971299119999 0, 48.1237082317 51.415883589 0))",CIS,True
42STG,"POLYGON Z ((65.5880275213 37.8980997873 0, 66.8356701587 37.9276804329 0, 66.8639749542 36.9386673111 0, 65.6325869969 36.9101191611 0, 65.5880275213 37.8980997873 0))",CIS,True
38TPL,"POLYGON Z ((46.19896961479999 41.5455937685 0, 47.5145383906 41.5243446964 0, 47.4771981216 40.536185528 0, 46.1811479285 40.5567117422 0, 46.19896961479999 41.5455937685 0))",CIS,True
37TFK,"POLYGON Z ((40.2720409678 45.1467528551 0, 41.6676210768 45.12267188 0, 41.6227412091 44.1352507247 0, 40.2506169248 44.1585207859 0, 40.2720409678 45.1467528551 0))",CIS,True
40UEV,"POLYGON Z ((56.9997229226 49.65272281400001 0, 58.5205956537 49.6427370647 0, 58.4906696405 48.6553853483 0, 56.99972837800001 48.6650314111 0, 56.9997229226 49.65272281400001 0))",CIS,True
39SYB,"POLYGON Z ((53.2750734607 37.9255905472 0, 54.522550915 37.8948386585 0, 54.47655434430001 36.9069718126 0, 53.2453232896 36.9366503972 0, 53.2750734607 37.9255905472 0))",CIS,True
39TUM,"POLYGON Z ((48.3729898076 46.923561008 0, 49.8147104398 46.9475736554 0, 49.835955517 45.959622532 0, 48.4200250786 45.93641922869999 0, 48.3729898076 46.923561008 0))",CIS,True
40TFK,"POLYGON Z ((58.1826996227 40.6447996495 0, 59.48044931999999 40.6242099087 0, 59.4447578221 39.6358714699 0, 58.16566552009999 39.6557572523 0, 58.1826996227 40.6447996495 0))",CIS,True
34UDF,"POLYGON Z ((19.434601639 55.0369205416 0, 21.1527532737 55.0468902056 0, 21.1491099637 54.06011138859999 0, 19.4719201227 54.05049644169999 0, 19.434601639 55.0369205416 0))",CIS,True
38UQA,"POLYGON Z ((47.82076894499999 50.518113703 0, 49.3657427635 50.4703606298 0, 49.2773703816 49.4856202912 0, 47.7635451476 49.5317444057 0, 47.82076894499999 50.518113703 0))",CIS,True
54UXB,"POLYGON Z ((142.4388767944 51.4423523164 0, 144.0170250085 51.4123426545 0, 143.9538697131 50.4262936601 0, 142.4087151096 50.4552721602 0, 142.4388767944 51.4423523164 0))",CIS,True
41TNF,"POLYGON Z ((62.99976018080001 41.5518446696 0, 64.3162004254 41.544311535 0, 64.2966373462 40.5554731408 0, 62.9997637466 40.5627499131 0, 62.99976018080001 41.5518446696 0))",CIS,True
37TEN,"POLYGON Z ((38.9997326423 47.853701842 0, 40.4672773768 47.844325046 0, 40.4401498244 46.85663988139999 0, 38.9997375874 46.8656998729 0, 38.9997326423 47.853701842 0))",CIS,True
41TLF,"POLYGON Z ((60.6028173808 41.526852301 0, 61.9185081926 41.5467587694 0, 61.9345845243 40.5578370988 0, 60.6384190226 40.5386078513 0, 60.6028173808 41.526852301 0))",CIS,True
43TBE,"POLYGON Z ((71.4545362985 40.5964014683 0, 72.75086522 40.6289489934 0, 72.7832353435 39.6404485626 0, 71.5054873524 39.609013147 0, 71.4545362985 40.5964014683 0))",CIS,True
37TDM,"POLYGON Z ((37.6854392471 46.9461622206 0, 39.1282669451 46.9536373338 0, 39.1259672631 45.9654817262 0, 37.7089998703 45.9582586884 0, 37.6854392471 46.9461622206 0))",CIS,True
40TEN,"POLYGON Z ((56.9997532095 43.3528553919 0, 58.35444733 43.344834816 0, 58.3330146088 42.3563223896 0, 56.99975711609999 42.36407192 0, 56.9997532095 43.3528553919 0))",CIS,True
35UNU,"POLYGON Z ((26.9997002518 53.2496264673 0, 28.6449466646 53.2382765736 0, 28.6081969884 52.2515924439 0, 26.999706952 52.2625461785 0, 26.9997002518 53.2496264673 0))",CIS,True
40TDT,"POLYGON Z ((55.66286529049999 47.8459148268 0, 57.1304703619 47.8536277114 0, 57.1280571612 46.8656282473 0, 55.6875885005 46.8581759575 0, 55.66286529049999 47.8459148268 0))",CIS,True
40UCC,"POLYGON Z ((54.06579822829999 52.3140232376 0, 55.6759245503 52.3430543844 0, 55.7045784647 51.3560798434 0, 54.12921085149999 51.3280532478 0, 54.06579822829999 52.3140232376 0))",CIS,True
40UDF,"POLYGON Z ((55.434601639 55.0369205416 0, 57.1527532737 55.0468902056 0, 57.1491099637 54.06011138859999 0, 55.47192012269999 54.05049644169999 0, 55.434601639 55.0369205416 0))",CIS,True
39TYN,"POLYGON Z ((53.6715394264 47.8226075595 0, 55.13525847530001 47.7791570714 0, 55.05902986500001 46.7936706873 0, 53.6221956555 46.8356557267 0, 53.6715394264 47.8226075595 0))",CIS,True
43VFD,"POLYGON Z ((76.6793206705 57.7311663809 0, 78.5202759586 57.69334289929999 0, 78.4277099476 56.7088007767 0, 76.6350801543 56.7452296617 0, 76.6793206705 57.7311663809 0))",CIS,True
41SKD,"POLYGON Z ((59.5010231005 39.6975094675 0, 60.7803992081 39.7290432638 0, 60.8113480735 38.7403699565 0, 59.5497398896 38.709920195 0, 59.5010231005 39.6975094675 0))",CIS,True
39UYT,"POLYGON Z ((53.9336157658 52.31403780419999 0, 55.5399796808 52.26313739659999 0, 55.4420951843 51.2789251815 0, 53.8702157641 51.3280673107 0, 53.9336157658 52.31403780419999 0))",CIS,True
54UWD,"POLYGON Z ((140.9997002518 53.2496264673 0, 142.6449466646 53.2382765736 0, 142.6081969884 52.2515924439 0, 140.999706952 52.2625461785 0, 140.9997002518 53.2496264673 0))",CIS,True
38UMC,"POLYGON Z ((43.5315289026 52.3413478024 0, 45.14329076679999 52.35038628320001 0, 45.1401887986 51.3631578425 0, 43.5633051206 51.3544323479 0, 43.5315289026 52.3413478024 0))",CIS,True
40TDN,"POLYGON Z ((55.76569444980001 43.3461946848 0, 57.12043364609999 43.3527919848 0, 57.1185272209 42.3640106559 0, 55.7852272569 42.3576363081 0, 55.76569444980001 43.3461946848 0))",CIS,True
41TPN,"POLYGON Z ((64.33660022 47.8459210516 0, 65.8028466829 47.8194744024 0, 65.7510849986 46.8326283187 0, 64.3118868855 46.858181972 0, 64.33660022 47.8459210516 0))",CIS,True
43VCF,"POLYGON Z ((71.4673979595 59.4906255993 0, 73.4053934387 59.528633523 0, 73.4504013722 58.5429352468 0, 71.5669133083 58.50637201210001 0, 71.4673979595 59.4906255993 0))",CIS,True
48UXG,"POLYGON Z ((106.6007968768 55.93533537980001 0, 108.3559682877 55.8999985916 0, 108.2734267287 54.9150072267 0, 106.5613574425 54.9490740098 0, 106.6007968768 55.93533537980001 0))",CIS,True
40UCD,"POLYGON Z ((54.0047609251 53.2119778261 0, 55.64834151449999 53.2419635471 0, 55.678544065 52.2551507483 0, 54.07159511639999 52.2262108699 0, 54.0047609251 53.2119778261 0))",CIS,True
48UVG,"POLYGON Z ((103.3985630857 55.9353270609 0, 105.1562717493 55.945635321 0, 105.152419711 54.95900335849999 0, 103.438018273 54.9490659901 0, 103.3985630857 55.9353270609 0))",CIS,True
42TXL,"POLYGON Z ((70.1989696148 41.5455937685 0, 71.5145383906 41.5243446964 0, 71.4771981216 40.536185528 0, 70.1811479285 40.5567117422 0, 70.1989696148 41.5455937685 0))",CIS,True
41TME,"POLYGON Z ((61.8168273934 40.6447948038 0, 63.1154430676 40.6507988109 0, 63.1137799145 39.6615512269 0, 61.83386830450001 39.6557525722 0, 61.8168273934 40.6447948038 0))",CIS,True
40TDM,"POLYGON Z ((55.783516685 42.4462357017 0, 57.11869417359999 42.4526297453 0, 57.1168731032 41.4636925165 0, 55.8021752047 41.4575152058 0, 55.783516685 42.4462357017 0))",CIS,True
39TTE,"POLYGON Z ((47.4545362985 40.5964014683 0, 48.75086522 40.6289489934 0, 48.7832353435 39.6404485626 0, 47.5054873524 39.609013147 0, 47.4545362985 40.5964014683 0))",CIS,True
40SFJ,"POLYGON Z ((58.1671579555 39.7443998961 0, 59.4478849761 39.7244518411 0, 59.4137602787 38.7359364307 0, 58.15087221959999 38.7551983381 0, 58.1671579555 39.7443998961 0))",CIS,True
40TET,"POLYGON Z ((56.9997326423 47.853701842 0, 58.46727737679999 47.844325046 0, 58.4401498244 46.85663988139999 0, 56.9997375874 46.8656998729 0, 56.9997326423 47.853701842 0))",CIS,True
42SWH,"POLYGON Z ((68.9997695202 38.8489984834 0, 70.2649601148 38.8421486724 0, 70.2478654087 37.8528295029 0, 68.9997726359 37.8594419589 0, 68.9997695202 38.8489984834 0))",CIS,True
38UNC,"POLYGON Z ((44.9997063709 52.3504731569 0, 46.6113843628 52.3394848517 0, 46.5765186642 51.3526338928 0, 44.9997127274 51.36324170729999 0, 44.9997063709 52.3504731569 0))",CIS,True
41SMC,"POLYGON Z ((61.8472486493 38.843310058 0, 63.1124740381 38.8489443328 0, 63.1109535806 37.8593896848 0, 61.86282780400001 37.8539506479 0, 61.8472486493 38.843310058 0))",CIS,True
40SDH,"POLYGON Z ((55.8472486493 38.843310058 0, 57.1124740381 38.8489443328 0, 57.1109535806 37.8593896848 0, 55.86282780399999 37.8539506479 0, 55.8472486493 38.843310058 0))",CIS,True
42TYL,"POLYGON Z ((71.3967035859 41.526862291 0, 72.7105746487 41.4919436333 0, 72.6555550144 40.504885836 0, 71.3611090421 40.5386175015 0, 71.3967035859 41.526862291 0))",CIS,True
49VDF,"POLYGON Z ((109.2315279195 59.5263987525 0, 111.1725811832 59.53823535170001 0, 111.1677076792 58.5521716216 0, 109.2814375455 58.5407855054 0, 109.2315279195 59.5263987525 0))",CIS,True
10UEG,"POLYGON Z ((-123.0003202297 55.94573440229999 0, -121.2427243051 55.9332024705 0, -121.2860145154 54.9470178194 0, -123.0003123361 54.95909887389999 0, -123.0003202297 55.94573440229999 0))",North America wo US,True
10UFF,"POLYGON Z ((-121.4352272877 55.0369285873 0, -119.7194251406 55.0027512113 0, -119.7975054638 54.01754157890001 0, -121.4725308705 54.05050420129999 0, -121.4352272877 55.0369285873 0))",North America wo US,True
10UFG,"POLYGON Z ((-121.3992031232 55.93533537980001 0, -119.6440317123 55.8999985916 0, -119.7265732713 54.9150072267 0, -121.4386425575 54.9490740098 0, -121.3992031232 55.93533537980001 0))",North America wo US,True
10UGE,"POLYGON Z ((-119.941017272 54.10922199150001 0, -118.2665096284 54.05491086089999 0, -118.3753078425 53.0712565273 0, -120.0115077056 53.12366003370001 0, -119.941017272 54.10922199150001 0))",North America wo US,True
10VDJ,"POLYGON Z ((-124.6799920686 57.7311574759 0, -122.8360584137 57.7421920874 0, -122.8403796937 56.7558483188 0, -124.6357338844 56.74522108550001 0, -124.6799920686 57.7311574759 0))",North America wo US,True
10VDL,"POLYGON Z ((-124.7684720805 59.5263987525 0, -122.8274188168 59.53823535170001 0, -122.8322923208 58.5521716216 0, -124.7185624545 58.5407855054 0, -124.7684720805 59.5263987525 0))",North America wo US,True
10VEH,"POLYGON Z ((-123.0003278574 56.8438118172 0, -121.2008941485 56.8308490724 0, -121.2467141358 55.8448305262 0, -123.0003195021 55.85732112510001 0, -123.0003278574 56.8438118172 0))",North America wo US,True
10VEJ,"POLYGON Z ((-123.0003359467 57.7422981523 0, -121.1565346531 57.72888323370001 0, -121.2050939641 56.743030775 0, -123.0003270915 56.75595046680001 0, -123.0003359467 57.7422981523 0))",North America wo US,True
10VEK,"POLYGON Z ((-123.0003445319 58.64065618570001 0, -121.1094578504 58.6267661494 0, -121.160988395 57.6410797263 0, -123.0003351345 57.6544494503 0, -123.0003445319 58.64065618570001 0))",North America wo US,True
10VEL,"POLYGON Z ((-123.0003536509 59.538349128 0, -121.0594572784 59.52395928749999 0, -121.1142162613 58.5384388456 0, -123.0003436641 58.5522810663 0, -123.0003536509 59.538349128 0))",North America wo US,True
10VFH,"POLYGON Z ((-121.3610935716 56.8330552845 0, -119.5642836506 56.7965051515 0, -119.6516387136 55.8117360319 0, -121.4028380611 55.8469564026 0, -121.3610935716 56.8330552845 0))",North America wo US,True
